Metric,Item,Region,Partner Region,Unit,Frequency,Start Date,End Date,Value
Area Planted (area),Canola,Alberta,,hectare,annual,2018-01-01,2018-12-31,2755900
Area Planted (area),Canola,British Columbia,,hectare,annual,1908-01-01,1908-12-31,null
Area Planted (area),Canola,British Columbia,,hectare,annual,1909-01-01,1909-12-31,null
Area Planted (area),Canola,British Columbia,,hectare,annual,1910-01-01,1910-12-31,null
Area Planted (area),Canola,British Columbia,,hectare,annual,1911-01-01,1911-12-31,null
Area Planted (area),Canola,British Columbia,,hectare,annual,1912-01-01,1912-12-31,null
Area Planted (area),Canola,British Columbia,,hectare,annual,1913-01-01,1913-12-31,null
Area Planted (area),Canola,British Columbia,,hectare,annual,1914-01-01,1914-12-31,null
Area Planted (area),Canola,British Columbia,,hectare,annual,1915-01-01,1915-12-31,null
Area Planted (area),Canola,British Columbia,,hectare,annual,1916-01-01,1916-12-31,null
Area Planted (area),Canola,British Columbia,,hectare,annual,1917-01-01,1917-12-31,null
Area Planted (area),Canola,British Columbia,,hectare,annual,1918-01-01,1918-12-31,null
Area Planted (area),Canola,British Columbia,,hectare,annual,1919-01-01,1919-12-31,null
Area Planted (area),Canola,British Columbia,,hectare,annual,1920-01-01,1920-12-31,null
Area Planted (area),Canola,British Columbia,,hectare,annual,1921-01-01,1921-12-31,null
Area Planted (area),Canola,British Columbia,,hectare,annual,1922-01-01,1922-12-31,null
Area Planted (area),Canola,British Columbia,,hectare,annual,1923-01-01,1923-12-31,null
Area Planted (area),Canola,British Columbia,,hectare,annual,1924-01-01,1924-12-31,null
Area Planted (area),Canola,British Columbia,,hectare,annual,1925-01-01,1925-12-31,null
Area Planted (area),Canola,British Columbia,,hectare,annual,1926-01-01,1926-12-31,null
Area Planted (area),Canola,British Columbia,,hectare,annual,1927-01-01,1927-12-31,null
Area Planted (area),Canola,British Columbia,,hectare,annual,1928-01-01,1928-12-31,null
Area Planted (area),Canola,British Columbia,,hectare,annual,1929-01-01,1929-12-31,null
Area Planted (area),Canola,British Columbia,,hectare,annual,1930-01-01,1930-12-31,null
Area Planted (area),Canola,British Columbia,,hectare,annual,1931-01-01,1931-12-31,null
Area Planted (area),Canola,British Columbia,,hectare,annual,1932-01-01,1932-12-31,null
Area Planted (area),Canola,British Columbia,,hectare,annual,1933-01-01,1933-12-31,null
Area Planted (area),Canola,British Columbia,,hectare,annual,1934-01-01,1934-12-31,null
Area Planted (area),Canola,British Columbia,,hectare,annual,1935-01-01,1935-12-31,null
Area Planted (area),Canola,British Columbia,,hectare,annual,1936-01-01,1936-12-31,null
Area Planted (area),Canola,British Columbia,,hectare,annual,1937-01-01,1937-12-31,null
Area Planted (area),Canola,British Columbia,,hectare,annual,1938-01-01,1938-12-31,null
Area Planted (area),Canola,British Columbia,,hectare,annual,1939-01-01,1939-12-31,null
Area Planted (area),Canola,British Columbia,,hectare,annual,1940-01-01,1940-12-31,null
Area Planted (area),Canola,British Columbia,,hectare,annual,1941-01-01,1941-12-31,null
Area Planted (area),Canola,British Columbia,,hectare,annual,1942-01-01,1942-12-31,null
Area Planted (area),Canola,British Columbia,,hectare,annual,1943-01-01,1943-12-31,null
Area Planted (area),Canola,British Columbia,,hectare,annual,1944-01-01,1944-12-31,null
Area Planted (area),Canola,British Columbia,,hectare,annual,1945-01-01,1945-12-31,null
Area Planted (area),Canola,British Columbia,,hectare,annual,1946-01-01,1946-12-31,null
Area Planted (area),Canola,British Columbia,,hectare,annual,1947-01-01,1947-12-31,null
Area Planted (area),Canola,British Columbia,,hectare,annual,1948-01-01,1948-12-31,null
Area Planted (area),Canola,British Columbia,,hectare,annual,1949-01-01,1949-12-31,null
Area Planted (area),Canola,British Columbia,,hectare,annual,1950-01-01,1950-12-31,null
Area Planted (area),Canola,British Columbia,,hectare,annual,1951-01-01,1951-12-31,null
Area Planted (area),Canola,British Columbia,,hectare,annual,1952-01-01,1952-12-31,null
Area Planted (area),Canola,British Columbia,,hectare,annual,1953-01-01,1953-12-31,null
Area Planted (area),Canola,British Columbia,,hectare,annual,1954-01-01,1954-12-31,null
Area Planted (area),Canola,British Columbia,,hectare,annual,1955-01-01,1955-12-31,null
Area Planted (area),Canola,British Columbia,,hectare,annual,1956-01-01,1956-12-31,null
Area Planted (area),Canola,British Columbia,,hectare,annual,1957-01-01,1957-12-31,null
Area Planted (area),Canola,British Columbia,,hectare,annual,1958-01-01,1958-12-31,null
Area Planted (area),Canola,British Columbia,,hectare,annual,1959-01-01,1959-12-31,null
Area Planted (area),Canola,British Columbia,,hectare,annual,1960-01-01,1960-12-31,null
Area Planted (area),Canola,British Columbia,,hectare,annual,1961-01-01,1961-12-31,null
Area Planted (area),Canola,British Columbia,,hectare,annual,1962-01-01,1962-12-31,null
Area Planted (area),Canola,British Columbia,,hectare,annual,1963-01-01,1963-12-31,null
Area Planted (area),Canola,British Columbia,,hectare,annual,1964-01-01,1964-12-31,null
Area Planted (area),Canola,British Columbia,,hectare,annual,1965-01-01,1965-12-31,null
Area Planted (area),Canola,British Columbia,,hectare,annual,1966-01-01,1966-12-31,null
Area Planted (area),Canola,British Columbia,,hectare,annual,1967-01-01,1967-12-31,6070.284633
Area Planted (area),Canola,British Columbia,,hectare,annual,1968-01-01,1968-12-31,1600
Area Planted (area),Canola,British Columbia,,hectare,annual,1969-01-01,1969-12-31,4000
Area Planted (area),Canola,British Columbia,,hectare,annual,1970-01-01,1970-12-31,9712.4554128
Area Planted (area),Canola,British Columbia,,hectare,annual,1971-01-01,1971-12-31,14200
Area Planted (area),Canola,British Columbia,,hectare,annual,1972-01-01,1972-12-31,19424.9108256
Area Planted (area),Canola,British Columbia,,hectare,annual,1973-01-01,1973-12-31,22300
Area Planted (area),Canola,British Columbia,,hectare,annual,1974-01-01,1974-12-31,24281.138532
Area Planted (area),Canola,British Columbia,,hectare,annual,1975-01-01,1975-12-31,28327.994953999998
Area Planted (area),Canola,British Columbia,,hectare,annual,1976-01-01,1976-12-31,null
Area Planted (area),Canola,British Columbia,,hectare,annual,1977-01-01,1977-12-31,null
Area Planted (area),Canola,British Columbia,,hectare,annual,1978-01-01,1978-12-31,null
Area Planted (area),Canola,British Columbia,,hectare,annual,1979-01-01,1979-12-31,null
Area Planted (area),Canola,British Columbia,,hectare,annual,1980-01-01,1980-12-31,null
Area Planted (area),Canola,British Columbia,,hectare,annual,1981-01-01,1981-12-31,null
Area Planted (area),Canola,British Columbia,,hectare,annual,1982-01-01,1982-12-31,null
Area Planted (area),Canola,British Columbia,,hectare,annual,1983-01-01,1983-12-31,null
Area Planted (area),Canola,British Columbia,,hectare,annual,1984-01-01,1984-12-31,null
Area Planted (area),Canola,British Columbia,,hectare,annual,1985-01-01,1985-12-31,null
Area Planted (area),Canola,British Columbia,,hectare,annual,1986-01-01,1986-12-31,null
Area Planted (area),Canola,British Columbia,,hectare,annual,1987-01-01,1987-12-31,null
Area Planted (area),Canola,British Columbia,,hectare,annual,1988-01-01,1988-12-31,null
Area Planted (area),Canola,British Columbia,,hectare,annual,1989-01-01,1989-12-31,null
Area Planted (area),Canola,British Columbia,,hectare,annual,1990-01-01,1990-12-31,null
Area Planted (area),Canola,British Columbia,,hectare,annual,1991-01-01,1991-12-31,40532
Area Planted (area),Canola,British Columbia,,hectare,annual,1992-01-01,1992-12-31,44500
Area Planted (area),Canola,British Columbia,,hectare,annual,1993-01-01,1993-12-31,40500
Area Planted (area),Canola,British Columbia,,hectare,annual,1994-01-01,1994-12-31,48562.277064
Area Planted (area),Canola,British Columbia,,hectare,annual,1995-01-01,1995-12-31,48600
Area Planted (area),Canola,British Columbia,,hectare,annual,1996-01-01,1996-12-31,26304.566743
Area Planted (area),Canola,British Columbia,,hectare,annual,1997-01-01,1997-12-31,30351.423164999997
Area Planted (area),Canola,British Columbia,,hectare,annual,1998-01-01,1998-12-31,40468.56422
Area Planted (area),Canola,British Columbia,,hectare,annual,1999-01-01,1999-12-31,40468.56422
Area Planted (area),Canola,British Columbia,,hectare,annual,2000-01-01,2000-12-31,36400
Area Planted (area),Canola,British Columbia,,hectare,annual,2001-01-01,2001-12-31,24300
Area Planted (area),Canola,British Columbia,,hectare,annual,2002-01-01,2002-12-31,16200
Area Planted (area),Canola,British Columbia,,hectare,annual,2003-01-01,2003-12-31,30351.423164999997
Area Planted (area),Canola,British Columbia,,hectare,annual,2004-01-01,2004-12-31,28300
Area Planted (area),Canola,British Columbia,,hectare,annual,2005-01-01,2005-12-31,34400
Area Planted (area),Canola,British Columbia,,hectare,annual,2006-01-01,2006-12-31,26018.0493083224
Area Planted (area),Canola,British Columbia,,hectare,annual,2007-01-01,2007-12-31,28300
Area Planted (area),Canola,British Columbia,,hectare,annual,2008-01-01,2008-12-31,24281.138532
Area Planted (area),Canola,British Columbia,,hectare,annual,2009-01-01,2009-12-31,30400
Area Planted (area),Canola,British Columbia,,hectare,annual,2010-01-01,2010-12-31,40468.56422
Area Planted (area),Canola,British Columbia,,hectare,annual,2011-01-01,2011-12-31,35800
Area Planted (area),Canola,British Columbia,,hectare,annual,2012-01-01,2012-12-31,48562.277064
Area Planted (area),Canola,British Columbia,,hectare,annual,2013-01-01,2013-12-31,40468.56422
Area Planted (area),Canola,British Columbia,,hectare,annual,2014-01-01,2014-12-31,42491.992431
Area Planted (area),Canola,British Columbia,,hectare,annual,2015-01-01,2015-12-31,36400
Area Planted (area),Canola,British Columbia,,hectare,annual,2016-01-01,2016-12-31,38445.136008999994
Area Planted (area),Canola,British Columbia,,hectare,annual,2017-01-01,2017-12-31,45300
Area Planted (area),Canola,British Columbia,,hectare,annual,2018-01-01,2018-12-31,55441.9329814
Area Planted (area),Canola,Manitoba,,hectare,annual,1908-01-01,1908-12-31,null
Area Planted (area),Canola,Manitoba,,hectare,annual,1909-01-01,1909-12-31,null
Area Planted (area),Canola,Manitoba,,hectare,annual,1910-01-01,1910-12-31,null
Area Planted (area),Canola,Manitoba,,hectare,annual,1911-01-01,1911-12-31,null
Area Planted (area),Canola,Manitoba,,hectare,annual,1912-01-01,1912-12-31,null
Area Planted (area),Canola,Manitoba,,hectare,annual,1913-01-01,1913-12-31,null
Area Planted (area),Canola,Manitoba,,hectare,annual,1914-01-01,1914-12-31,null
Area Planted (area),Canola,Manitoba,,hectare,annual,1915-01-01,1915-12-31,null
Area Planted (area),Canola,Manitoba,,hectare,annual,1916-01-01,1916-12-31,null
Area Planted (area),Canola,Manitoba,,hectare,annual,1917-01-01,1917-12-31,null
Area Planted (area),Canola,Manitoba,,hectare,annual,1918-01-01,1918-12-31,null
Area Planted (area),Canola,Manitoba,,hectare,annual,1919-01-01,1919-12-31,null
Area Planted (area),Canola,Manitoba,,hectare,annual,1920-01-01,1920-12-31,null
Area Planted (area),Canola,Manitoba,,hectare,annual,1921-01-01,1921-12-31,null
Area Planted (area),Canola,Manitoba,,hectare,annual,1922-01-01,1922-12-31,null
Area Planted (area),Canola,Manitoba,,hectare,annual,1923-01-01,1923-12-31,null
Area Planted (area),Canola,Manitoba,,hectare,annual,1924-01-01,1924-12-31,null
Area Planted (area),Canola,Manitoba,,hectare,annual,1925-01-01,1925-12-31,null
Area Planted (area),Canola,Manitoba,,hectare,annual,1926-01-01,1926-12-31,null
Area Planted (area),Canola,Manitoba,,hectare,annual,1927-01-01,1927-12-31,null
Area Planted (area),Canola,Manitoba,,hectare,annual,1928-01-01,1928-12-31,null
Area Planted (area),Canola,Manitoba,,hectare,annual,1929-01-01,1929-12-31,null
Area Planted (area),Canola,Manitoba,,hectare,annual,1930-01-01,1930-12-31,null
Area Planted (area),Canola,Manitoba,,hectare,annual,1931-01-01,1931-12-31,null
Area Planted (area),Canola,Manitoba,,hectare,annual,1932-01-01,1932-12-31,null
Area Planted (area),Canola,Manitoba,,hectare,annual,1933-01-01,1933-12-31,null
Area Planted (area),Canola,Manitoba,,hectare,annual,1934-01-01,1934-12-31,null
Area Planted (area),Canola,Manitoba,,hectare,annual,1935-01-01,1935-12-31,null
Area Planted (area),Canola,Manitoba,,hectare,annual,1936-01-01,1936-12-31,null
Area Planted (area),Canola,Manitoba,,hectare,annual,1937-01-01,1937-12-31,null
Area Planted (area),Canola,Manitoba,,hectare,annual,1938-01-01,1938-12-31,null
Area Planted (area),Canola,Manitoba,,hectare,annual,1939-01-01,1939-12-31,null
Area Planted (area),Canola,Manitoba,,hectare,annual,1940-01-01,1940-12-31,null
Area Planted (area),Canola,Manitoba,,hectare,annual,1941-01-01,1941-12-31,null
Area Planted (area),Canola,Manitoba,,hectare,annual,1942-01-01,1942-12-31,null
Area Planted (area),Canola,Manitoba,,hectare,annual,1943-01-01,1943-12-31,600
Area Planted (area),Canola,Manitoba,,hectare,annual,1944-01-01,1944-12-31,2400
Area Planted (area),Canola,Manitoba,,hectare,annual,1945-01-01,1945-12-31,1618.7425687999998
Area Planted (area),Canola,Manitoba,,hectare,annual,1946-01-01,1946-12-31,1000
Area Planted (area),Canola,Manitoba,,hectare,annual,1947-01-01,1947-12-31,0
Area Planted (area),Canola,Manitoba,,hectare,annual,1948-01-01,1948-12-31,0
Area Planted (area),Canola,Manitoba,,hectare,annual,1949-01-01,1949-12-31,0
Area Planted (area),Canola,Manitoba,,hectare,annual,1950-01-01,1950-12-31,0
Area Planted (area),Canola,Manitoba,,hectare,annual,1951-01-01,1951-12-31,0
Area Planted (area),Canola,Manitoba,,hectare,annual,1952-01-01,1952-12-31,2630.4566743
Area Planted (area),Canola,Manitoba,,hectare,annual,1953-01-01,1953-12-31,1821.0853899
Area Planted (area),Canola,Manitoba,,hectare,annual,1954-01-01,1954-12-31,3642.1707798
Area Planted (area),Canola,Manitoba,,hectare,annual,1955-01-01,1955-12-31,2832.7994954
Area Planted (area),Canola,Manitoba,,hectare,annual,1956-01-01,1956-12-31,11800
Area Planted (area),Canola,Manitoba,,hectare,annual,1957-01-01,1957-12-31,11100
Area Planted (area),Canola,Manitoba,,hectare,annual,1958-01-01,1958-12-31,8498.3984862
Area Planted (area),Canola,Manitoba,,hectare,annual,1959-01-01,1959-12-31,4856.2277064
Area Planted (area),Canola,Manitoba,,hectare,annual,1960-01-01,1960-12-31,13354.6261926
Area Planted (area),Canola,Manitoba,,hectare,annual,1961-01-01,1961-12-31,11857.28931646
Area Planted (area),Canola,Manitoba,,hectare,annual,1962-01-01,1962-12-31,13030.87767884
Area Planted (area),Canola,Manitoba,,hectare,annual,1963-01-01,1963-12-31,18210.853898999998
Area Planted (area),Canola,Manitoba,,hectare,annual,1964-01-01,1964-12-31,34000
Area Planted (area),Canola,Manitoba,,hectare,annual,1965-01-01,1965-12-31,58679.418118999994
Area Planted (area),Canola,Manitoba,,hectare,annual,1966-01-01,1966-12-31,68800
Area Planted (area),Canola,Manitoba,,hectare,annual,1967-01-01,1967-12-31,58700
Area Planted (area),Canola,Manitoba,,hectare,annual,1968-01-01,1968-12-31,36826.3934402
Area Planted (area),Canola,Manitoba,,hectare,annual,1969-01-01,1969-12-31,79300
Area Planted (area),Canola,Manitoba,,hectare,annual,1970-01-01,1970-12-31,161874.25688
Area Planted (area),Canola,Manitoba,,hectare,annual,1971-01-01,1971-12-31,235100
Area Planted (area),Canola,Manitoba,,hectare,annual,1972-01-01,1972-12-31,190200
Area Planted (area),Canola,Manitoba,,hectare,annual,1973-01-01,1973-12-31,161874.25688
Area Planted (area),Canola,Manitoba,,hectare,annual,1974-01-01,1974-12-31,202342.8211
Area Planted (area),Canola,Manitoba,,hectare,annual,1975-01-01,1975-12-31,303514.23165
Area Planted (area),Canola,Manitoba,,hectare,annual,1976-01-01,1976-12-31,null
Area Planted (area),Canola,Manitoba,,hectare,annual,1977-01-01,1977-12-31,202300
Area Planted (area),Canola,Manitoba,,hectare,annual,1978-01-01,1978-12-31,424919.92431
Area Planted (area),Canola,Manitoba,,hectare,annual,1979-01-01,1979-12-31,546325.61697
Area Planted (area),Canola,Manitoba,,hectare,annual,1980-01-01,1980-12-31,323748.51376
Area Planted (area),Canola,Manitoba,,hectare,annual,1981-01-01,1981-12-31,242811.38531999997
Area Planted (area),Canola,Manitoba,,hectare,annual,1982-01-01,1982-12-31,344000
Area Planted (area),Canola,Manitoba,,hectare,annual,1983-01-01,1983-12-31,384000
Area Planted (area),Canola,Manitoba,,hectare,annual,1984-01-01,1984-12-31,485622.77063999994
Area Planted (area),Canola,Manitoba,,hectare,annual,1985-01-01,1985-12-31,404685.6422
Area Planted (area),Canola,Manitoba,,hectare,annual,1986-01-01,1986-12-31,396600
Area Planted (area),Canola,Manitoba,,hectare,annual,1987-01-01,1987-12-31,392500
Area Planted (area),Canola,Manitoba,,hectare,annual,1988-01-01,1988-12-31,647500
Area Planted (area),Canola,Manitoba,,hectare,annual,1989-01-01,1989-12-31,445154.20642
Area Planted (area),Canola,Manitoba,,hectare,annual,1990-01-01,1990-12-31,352100
Area Planted (area),Canola,Manitoba,,hectare,annual,1991-01-01,1991-12-31,507776
Area Planted (area),Canola,Manitoba,,hectare,annual,1992-01-01,1992-12-31,647497.02752
Area Planted (area),Canola,Manitoba,,hectare,annual,1993-01-01,1993-12-31,752700
Area Planted (area),Canola,Manitoba,,hectare,annual,1994-01-01,1994-12-31,1031948.3876100001
Area Planted (area),Canola,Manitoba,,hectare,annual,1995-01-01,1995-12-31,951011.2591699999
Area Planted (area),Canola,Manitoba,,hectare,annual,1996-01-01,1996-12-31,635356.4582539999
Area Planted (area),Canola,Manitoba,,hectare,annual,1997-01-01,1997-12-31,959100
Area Planted (area),Canola,Manitoba,,hectare,annual,1998-01-01,1998-12-31,1112885.51605
Area Planted (area),Canola,Manitoba,,hectare,annual,1999-01-01,1999-12-31,1003600
Area Planted (area),Canola,Manitoba,,hectare,annual,2000-01-01,2000-12-31,951011.2591699999
Area Planted (area),Canola,Manitoba,,hectare,annual,2001-01-01,2001-12-31,768900
Area Planted (area),Canola,Manitoba,,hectare,annual,2002-01-01,2002-12-31,890300
Area Planted (area),Canola,Manitoba,,hectare,annual,2003-01-01,2003-12-31,1011714.1055
Area Planted (area),Canola,Manitoba,,hectare,annual,2004-01-01,2004-12-31,1116932.3724719998
Area Planted (area),Canola,Manitoba,,hectare,annual,2005-01-01,2005-12-31,1011714.1055
Area Planted (area),Canola,Manitoba,,hectare,annual,2006-01-01,2006-12-31,1003600
