Metric,Item,Region,Partner Region,Unit,Frequency,Start Date,End Date,Value
Area Harvested (area),Canola,Alberta Small Area Data Region 20,,hectare,annual,1997-01-01,1997-12-31,245700
Area Harvested (area),Canola,Alberta Small Area Data Region 20,,hectare,annual,1998-01-01,1998-12-31,242000
Area Harvested (area),Canola,Alberta Small Area Data Region 20,,hectare,annual,1999-01-01,1999-12-31,262700
Area Harvested (area),Canola,Alberta Small Area Data Region 20,,hectare,annual,2000-01-01,2000-12-31,222500
Area Harvested (area),Canola,Alberta Small Area Data Region 20,,hectare,annual,2001-01-01,2001-12-31,107700
Area Harvested (area),Canola,Alberta Small Area Data Region 20,,hectare,annual,2002-01-01,2002-12-31,96600
Area Harvested (area),Canola,Alberta Small Area Data Region 20,,hectare,annual,2003-01-01,2003-12-31,161600
Area Harvested (area),Canola,Alberta Small Area Data Region 20,,hectare,annual,2004-01-01,2004-12-31,187300
Area Harvested (area),Canola,Alberta Small Area Data Region 20,,hectare,annual,2005-01-01,2005-12-31,235000
Area Harvested (area),Canola,Alberta Small Area Data Region 20,,hectare,annual,2006-01-01,2006-12-31,270500
Area Harvested (area),Canola,Alberta Small Area Data Region 20,,hectare,annual,2007-01-01,2007-12-31,297000
Area Harvested (area),Canola,Alberta Small Area Data Region 20,,hectare,annual,2008-01-01,2008-12-31,351500
Area Harvested (area),Canola,Alberta Small Area Data Region 20,,hectare,annual,2009-01-01,2009-12-31,317500
Area Harvested (area),Canola,Alberta Small Area Data Region 20,,hectare,annual,2010-01-01,2010-12-31,342400
Area Harvested (area),Canola,Alberta Small Area Data Region 20,,hectare,annual,2011-01-01,2011-12-31,464800
Area Harvested (area),Canola,Alberta Small Area Data Region 20,,hectare,annual,2012-01-01,2012-12-31,501700
Area Harvested (area),Canola,Alberta Small Area Data Region 20,,hectare,annual,2013-01-01,2013-12-31,430000
Area Harvested (area),Canola,Alberta Small Area Data Region 20,,hectare,annual,2014-01-01,2014-12-31,447600
Area Harvested (area),Canola,Alberta Small Area Data Region 20,,hectare,annual,2015-01-01,2015-12-31,427400
Area Harvested (area),Canola,Alberta Small Area Data Region 20,,hectare,annual,2016-01-01,2016-12-31,469400
Area Harvested (area),Canola,Alberta Small Area Data Region 20,,hectare,annual,2017-01-01,2017-12-31,529800
Area Harvested (area),Canola,Alberta Small Area Data Region 20,,hectare,annual,2018-01-01,2018-12-31,500300
Area Harvested (area),Canola,Alberta Small Area Data Region 10,,hectare,annual,1976-01-01,1976-12-31,0
Area Harvested (area),Canola,Alberta Small Area Data Region 10,,hectare,annual,1977-01-01,1977-12-31,0
Area Harvested (area),Canola,Alberta Small Area Data Region 10,,hectare,annual,1978-01-01,1978-12-31,4800
Area Harvested (area),Canola,Alberta Small Area Data Region 10,,hectare,annual,1979-01-01,1979-12-31,5700
Area Harvested (area),Canola,Alberta Small Area Data Region 10,,hectare,annual,1980-01-01,1980-12-31,3600
Area Harvested (area),Canola,Alberta Small Area Data Region 10,,hectare,annual,1981-01-01,1981-12-31,2200
Area Harvested (area),Canola,Alberta Small Area Data Region 10,,hectare,annual,1982-01-01,1982-12-31,3000
Area Harvested (area),Canola,Alberta Small Area Data Region 10,,hectare,annual,1983-01-01,1983-12-31,3900
Area Harvested (area),Canola,Alberta Small Area Data Region 10,,hectare,annual,1984-01-01,1984-12-31,7500
Area Harvested (area),Canola,Alberta Small Area Data Region 10,,hectare,annual,1985-01-01,1985-12-31,8900
Area Harvested (area),Canola,Alberta Small Area Data Region 10,,hectare,annual,1986-01-01,1986-12-31,11900
Area Harvested (area),Canola,Alberta Small Area Data Region 10,,hectare,annual,1987-01-01,1987-12-31,13400
Area Harvested (area),Canola,Alberta Small Area Data Region 10,,hectare,annual,1988-01-01,1988-12-31,23500
Area Harvested (area),Canola,Alberta Small Area Data Region 10,,hectare,annual,1989-01-01,1989-12-31,17800
Area Harvested (area),Canola,Alberta Small Area Data Region 10,,hectare,annual,1990-01-01,1990-12-31,12200
Area Harvested (area),Canola,Alberta Small Area Data Region 10,,hectare,annual,1991-01-01,1991-12-31,29600
Area Harvested (area),Canola,Alberta Small Area Data Region 10,,hectare,annual,1992-01-01,1992-12-31,25800
Area Harvested (area),Canola,Alberta Small Area Data Region 10,,hectare,annual,1993-01-01,1993-12-31,49800
Area Harvested (area),Canola,Alberta Small Area Data Region 10,,hectare,annual,1994-01-01,1994-12-31,91300
Area Harvested (area),Canola,Alberta Small Area Data Region 10,,hectare,annual,1995-01-01,1995-12-31,103700
Area Harvested (area),Canola,Alberta Small Area Data Region 10,,hectare,annual,1996-01-01,1996-12-31,47600
Area Harvested (area),Canola,Alberta Small Area Data Region 10,,hectare,annual,1997-01-01,1997-12-31,64300
Area Harvested (area),Canola,Alberta Small Area Data Region 10,,hectare,annual,1998-01-01,1998-12-31,70800
Area Harvested (area),Canola,Alberta Small Area Data Region 10,,hectare,annual,1999-01-01,1999-12-31,67400
Area Harvested (area),Canola,Alberta Small Area Data Region 10,,hectare,annual,2000-01-01,2000-12-31,42100
Area Harvested (area),Canola,Alberta Small Area Data Region 10,,hectare,annual,2001-01-01,2001-12-31,19600
Area Harvested (area),Canola,Alberta Small Area Data Region 10,,hectare,annual,2002-01-01,2002-12-31,15200
Area Harvested (area),Canola,Alberta Small Area Data Region 10,,hectare,annual,2003-01-01,2003-12-31,29700
Area Harvested (area),Canola,Alberta Small Area Data Region 10,,hectare,annual,2004-01-01,2004-12-31,26100
Area Harvested (area),Canola,Alberta Small Area Data Region 10,,hectare,annual,2005-01-01,2005-12-31,39700
Area Harvested (area),Canola,Alberta Small Area Data Region 10,,hectare,annual,2006-01-01,2006-12-31,38500
Area Harvested (area),Canola,Alberta Small Area Data Region 10,,hectare,annual,2007-01-01,2007-12-31,51800
Area Harvested (area),Canola,Alberta Small Area Data Region 10,,hectare,annual,2008-01-01,2008-12-31,47700
Area Harvested (area),Canola,Alberta Small Area Data Region 10,,hectare,annual,2009-01-01,2009-12-31,32800
Area Harvested (area),Canola,Alberta Small Area Data Region 10,,hectare,annual,2010-01-01,2010-12-31,65000
Area Harvested (area),Canola,Alberta Small Area Data Region 10,,hectare,annual,2011-01-01,2011-12-31,106700
Area Harvested (area),Canola,Alberta Small Area Data Region 10,,hectare,annual,2012-01-01,2012-12-31,127400
Area Harvested (area),Canola,Alberta Small Area Data Region 10,,hectare,annual,2013-01-01,2013-12-31,102000
Area Harvested (area),Canola,Alberta Small Area Data Region 10,,hectare,annual,2014-01-01,2014-12-31,95400
Area Harvested (area),Canola,Alberta Small Area Data Region 10,,hectare,annual,2015-01-01,2015-12-31,100900
Area Harvested (area),Canola,Alberta Small Area Data Region 10,,hectare,annual,2016-01-01,2016-12-31,104100
Area Harvested (area),Canola,Alberta Small Area Data Region 10,,hectare,annual,2017-01-01,2017-12-31,143600
Area Harvested (area),Canola,Alberta Small Area Data Region 10,,hectare,annual,2018-01-01,2018-12-31,128900
Area Harvested (area),Canola,Alberta Small Area Data Region 30,,hectare,annual,1976-01-01,1976-12-31,38100
Area Harvested (area),Canola,Alberta Small Area Data Region 30,,hectare,annual,1977-01-01,1977-12-31,100900
Area Harvested (area),Canola,Alberta Small Area Data Region 30,,hectare,annual,1978-01-01,1978-12-31,85900
Area Harvested (area),Canola,Alberta Small Area Data Region 30,,hectare,annual,1979-01-01,1979-12-31,121100
Area Harvested (area),Canola,Alberta Small Area Data Region 30,,hectare,annual,1980-01-01,1980-12-31,66800
Area Harvested (area),Canola,Alberta Small Area Data Region 30,,hectare,annual,1981-01-01,1981-12-31,33800
Area Harvested (area),Canola,Alberta Small Area Data Region 30,,hectare,annual,1982-01-01,1982-12-31,47600
Area Harvested (area),Canola,Alberta Small Area Data Region 30,,hectare,annual,1983-01-01,1983-12-31,65200
Area Harvested (area),Canola,Alberta Small Area Data Region 30,,hectare,annual,1984-01-01,1984-12-31,90400
Area Harvested (area),Canola,Alberta Small Area Data Region 30,,hectare,annual,1985-01-01,1985-12-31,72200
Area Harvested (area),Canola,Alberta Small Area Data Region 30,,hectare,annual,1986-01-01,1986-12-31,61800
Area Harvested (area),Canola,Alberta Small Area Data Region 30,,hectare,annual,1987-01-01,1987-12-31,74300
Area Harvested (area),Canola,Alberta Small Area Data Region 30,,hectare,annual,1988-01-01,1988-12-31,101200
Area Harvested (area),Canola,Alberta Small Area Data Region 30,,hectare,annual,1989-01-01,1989-12-31,81700
Area Harvested (area),Canola,Alberta Small Area Data Region 30,,hectare,annual,1990-01-01,1990-12-31,64500
Area Harvested (area),Canola,Alberta Small Area Data Region 30,,hectare,annual,1991-01-01,1991-12-31,76400
Area Harvested (area),Canola,Alberta Small Area Data Region 30,,hectare,annual,1992-01-01,1992-12-31,89400
Area Harvested (area),Canola,Alberta Small Area Data Region 30,,hectare,annual,1993-01-01,1993-12-31,106700
Area Harvested (area),Canola,Alberta Small Area Data Region 30,,hectare,annual,1994-01-01,1994-12-31,168900
Area Harvested (area),Canola,Alberta Small Area Data Region 30,,hectare,annual,1995-01-01,1995-12-31,151000
Area Harvested (area),Canola,Alberta Small Area Data Region 30,,hectare,annual,1996-01-01,1996-12-31,87800
Area Harvested (area),Canola,Alberta Small Area Data Region 30,,hectare,annual,1997-01-01,1997-12-31,101800
Area Harvested (area),Canola,Alberta Small Area Data Region 30,,hectare,annual,1998-01-01,1998-12-31,118800
Area Harvested (area),Canola,Alberta Small Area Data Region 30,,hectare,annual,1999-01-01,1999-12-31,127100
Area Harvested (area),Canola,Alberta Small Area Data Region 30,,hectare,annual,2000-01-01,2000-12-31,76600
Area Harvested (area),Canola,Alberta Small Area Data Region 30,,hectare,annual,2001-01-01,2001-12-31,46200
Area Harvested (area),Canola,Alberta Small Area Data Region 30,,hectare,annual,2002-01-01,2002-12-31,35300
Area Harvested (area),Canola,Alberta Small Area Data Region 30,,hectare,annual,2003-01-01,2003-12-31,75100
Area Harvested (area),Canola,Alberta Small Area Data Region 30,,hectare,annual,2004-01-01,2004-12-31,79000
Area Harvested (area),Canola,Alberta Small Area Data Region 30,,hectare,annual,2005-01-01,2005-12-31,98600
Area Harvested (area),Canola,Alberta Small Area Data Region 30,,hectare,annual,2006-01-01,2006-12-31,124500
Area Harvested (area),Canola,Alberta Small Area Data Region 30,,hectare,annual,2007-01-01,2007-12-31,127000
Area Harvested (area),Canola,Alberta Small Area Data Region 30,,hectare,annual,2008-01-01,2008-12-31,148700
Area Harvested (area),Canola,Alberta Small Area Data Region 30,,hectare,annual,2009-01-01,2009-12-31,144100
Area Harvested (area),Canola,Alberta Small Area Data Region 30,,hectare,annual,2010-01-01,2010-12-31,151300
Area Harvested (area),Canola,Alberta Small Area Data Region 30,,hectare,annual,2011-01-01,2011-12-31,177000
Area Harvested (area),Canola,Alberta Small Area Data Region 30,,hectare,annual,2012-01-01,2012-12-31,181100
Area Harvested (area),Canola,Alberta Small Area Data Region 30,,hectare,annual,2013-01-01,2013-12-31,221600
Area Harvested (area),Canola,Alberta Small Area Data Region 30,,hectare,annual,2014-01-01,2014-12-31,216500
Area Harvested (area),Canola,Alberta Small Area Data Region 30,,hectare,annual,2015-01-01,2015-12-31,213900
Area Harvested (area),Canola,Alberta Small Area Data Region 30,,hectare,annual,2016-01-01,2016-12-31,222500
Area Harvested (area),Canola,Alberta Small Area Data Region 30,,hectare,annual,2017-01-01,2017-12-31,258200
Area Harvested (area),Canola,Alberta Small Area Data Region 30,,hectare,annual,2018-01-01,2018-12-31,202500
Area Harvested (area),Canola,Alberta Small Area Data Region 40,,hectare,annual,1976-01-01,1976-12-31,0
Area Harvested (area),Canola,Alberta Small Area Data Region 40,,hectare,annual,1977-01-01,1977-12-31,0
Area Harvested (area),Canola,Alberta Small Area Data Region 40,,hectare,annual,1978-01-01,1978-12-31,165100
Area Harvested (area),Canola,Alberta Small Area Data Region 40,,hectare,annual,1979-01-01,1979-12-31,160800
Area Harvested (area),Canola,Alberta Small Area Data Region 40,,hectare,annual,1980-01-01,1980-12-31,123800
Area Harvested (area),Canola,Alberta Small Area Data Region 40,,hectare,annual,1981-01-01,1981-12-31,90300
Area Harvested (area),Canola,Alberta Small Area Data Region 40,,hectare,annual,1982-01-01,1982-12-31,118200
Area Harvested (area),Canola,Alberta Small Area Data Region 40,,hectare,annual,1983-01-01,1983-12-31,164500
Area Harvested (area),Canola,Alberta Small Area Data Region 40,,hectare,annual,1984-01-01,1984-12-31,197100
Area Harvested (area),Canola,Alberta Small Area Data Region 40,,hectare,annual,1985-01-01,1985-12-31,182600
Area Harvested (area),Canola,Alberta Small Area Data Region 40,,hectare,annual,1986-01-01,1986-12-31,175800
Area Harvested (area),Canola,Alberta Small Area Data Region 40,,hectare,annual,1987-01-01,1987-12-31,192800
Area Harvested (area),Canola,Alberta Small Area Data Region 40,,hectare,annual,1988-01-01,1988-12-31,237100
Area Harvested (area),Canola,Alberta Small Area Data Region 40,,hectare,annual,1989-01-01,1989-12-31,187400
Area Harvested (area),Canola,Alberta Small Area Data Region 40,,hectare,annual,1990-01-01,1990-12-31,148400
Area Harvested (area),Canola,Alberta Small Area Data Region 40,,hectare,annual,1991-01-01,1991-12-31,153600
Area Harvested (area),Canola,Alberta Small Area Data Region 40,,hectare,annual,1992-01-01,1992-12-31,166900
Area Harvested (area),Canola,Alberta Small Area Data Region 40,,hectare,annual,1993-01-01,1993-12-31,195500
Area Harvested (area),Canola,Alberta Small Area Data Region 40,,hectare,annual,1994-01-01,1994-12-31,236000
Area Harvested (area),Canola,Alberta Small Area Data Region 40,,hectare,annual,1995-01-01,1995-12-31,212100
Area Harvested (area),Canola,Alberta Small Area Data Region 40,,hectare,annual,1996-01-01,1996-12-31,168400
Area Harvested (area),Canola,Alberta Small Area Data Region 40,,hectare,annual,1997-01-01,1997-12-31,204800
Area Harvested (area),Canola,Alberta Small Area Data Region 40,,hectare,annual,1998-01-01,1998-12-31,201000
Area Harvested (area),Canola,Alberta Small Area Data Region 40,,hectare,annual,1999-01-01,1999-12-31,211500
Area Harvested (area),Canola,Alberta Small Area Data Region 40,,hectare,annual,2000-01-01,2000-12-31,200300
Area Harvested (area),Canola,Alberta Small Area Data Region 40,,hectare,annual,2001-01-01,2001-12-31,143400
Area Harvested (area),Canola,Alberta Small Area Data Region 40,,hectare,annual,2002-01-01,2002-12-31,110800
Area Harvested (area),Canola,Alberta Small Area Data Region 40,,hectare,annual,2003-01-01,2003-12-31,146800
Area Harvested (area),Canola,Alberta Small Area Data Region 40,,hectare,annual,2004-01-01,2004-12-31,166200
Area Harvested (area),Canola,Alberta Small Area Data Region 40,,hectare,annual,2005-01-01,2005-12-31,192200
Area Harvested (area),Canola,Alberta Small Area Data Region 40,,hectare,annual,2006-01-01,2006-12-31,204700
Area Harvested (area),Canola,Alberta Small Area Data Region 40,,hectare,annual,2007-01-01,2007-12-31,212200
Area Harvested (area),Canola,Alberta Small Area Data Region 40,,hectare,annual,2008-01-01,2008-12-31,223900
Area Harvested (area),Canola,Alberta Small Area Data Region 40,,hectare,annual,2009-01-01,2009-12-31,215100
Area Harvested (area),Canola,Alberta Small Area Data Region 40,,hectare,annual,2010-01-01,2010-12-31,236300
Area Harvested (area),Canola,Alberta Small Area Data Region 40,,hectare,annual,2011-01-01,2011-12-31,258200
Area Harvested (area),Canola,Alberta Small Area Data Region 40,,hectare,annual,2012-01-01,2012-12-31,261500
Area Harvested (area),Canola,Alberta Small Area Data Region 40,,hectare,annual,2013-01-01,2013-12-31,270000
Area Harvested (area),Canola,Alberta Small Area Data Region 40,,hectare,annual,2014-01-01,2014-12-31,297500
Area Harvested (area),Canola,Alberta Small Area Data Region 40,,hectare,annual,2015-01-01,2015-12-31,262800
Area Harvested (area),Canola,Alberta Small Area Data Region 40,,hectare,annual,2016-01-01,2016-12-31,286100
Area Harvested (area),Canola,Alberta Small Area Data Region 40,,hectare,annual,2017-01-01,2017-12-31,321900
Area Harvested (area),Canola,Alberta Small Area Data Region 40,,hectare,annual,2018-01-01,2018-12-31,287100
Area Harvested (area),Canola,Alberta Small Area Data Region 50,,hectare,annual,1976-01-01,1976-12-31,0
Area Harvested (area),Canola,Alberta Small Area Data Region 50,,hectare,annual,1977-01-01,1977-12-31,0
Area Harvested (area),Canola,Alberta Small Area Data Region 50,,hectare,annual,1978-01-01,1978-12-31,142700
Area Harvested (area),Canola,Alberta Small Area Data Region 50,,hectare,annual,1979-01-01,1979-12-31,173300
Area Harvested (area),Canola,Alberta Small Area Data Region 50,,hectare,annual,1980-01-01,1980-12-31,95100
Area Harvested (area),Canola,Alberta Small Area Data Region 50,,hectare,annual,1981-01-01,1981-12-31,55000
Area Harvested (area),Canola,Alberta Small Area Data Region 50,,hectare,annual,1982-01-01,1982-12-31,103200
Area Harvested (area),Canola,Alberta Small Area Data Region 50,,hectare,annual,1983-01-01,1983-12-31,139700
Area Harvested (area),Canola,Alberta Small Area Data Region 50,,hectare,annual,1984-01-01,1984-12-31,147100
Area Harvested (area),Canola,Alberta Small Area Data Region 50,,hectare,annual,1985-01-01,1985-12-31,143800
Area Harvested (area),Canola,Alberta Small Area Data Region 50,,hectare,annual,1986-01-01,1986-12-31,143800
Area Harvested (area),Canola,Alberta Small Area Data Region 50,,hectare,annual,1987-01-01,1987-12-31,128500
Area Harvested (area),Canola,Alberta Small Area Data Region 50,,hectare,annual,1988-01-01,1988-12-31,129500
Area Harvested (area),Canola,Alberta Small Area Data Region 50,,hectare,annual,1989-01-01,1989-12-31,100400
Area Harvested (area),Canola,Alberta Small Area Data Region 50,,hectare,annual,1990-01-01,1990-12-31,97200
Area Harvested (area),Canola,Alberta Small Area Data Region 50,,hectare,annual,1991-01-01,1991-12-31,124100
Area Harvested (area),Canola,Alberta Small Area Data Region 50,,hectare,annual,1992-01-01,1992-12-31,105300
Area Harvested (area),Canola,Alberta Small Area Data Region 50,,hectare,annual,1993-01-01,1993-12-31,149300
Area Harvested (area),Canola,Alberta Small Area Data Region 50,,hectare,annual,1994-01-01,1994-12-31,201600
Area Harvested (area),Canola,Alberta Small Area Data Region 50,,hectare,annual,1995-01-01,1995-12-31,173500
Area Harvested (area),Canola,Alberta Small Area Data Region 50,,hectare,annual,1996-01-01,1996-12-31,126700
Area Harvested (area),Canola,Alberta Small Area Data Region 50,,hectare,annual,1997-01-01,1997-12-31,166000
Area Harvested (area),Canola,Alberta Small Area Data Region 50,,hectare,annual,1998-01-01,1998-12-31,224900
Area Harvested (area),Canola,Alberta Small Area Data Region 50,,hectare,annual,1999-01-01,1999-12-31,209300
Area Harvested (area),Canola,Alberta Small Area Data Region 50,,hectare,annual,2000-01-01,2000-12-31,156200
Area Harvested (area),Canola,Alberta Small Area Data Region 50,,hectare,annual,2001-01-01,2001-12-31,136800
Area Harvested (area),Canola,Alberta Small Area Data Region 50,,hectare,annual,2002-01-01,2002-12-31,129200
Area Harvested (area),Canola,Alberta Small Area Data Region 50,,hectare,annual,2003-01-01,2003-12-31,189300
Area Harvested (area),Canola,Alberta Small Area Data Region 50,,hectare,annual,2004-01-01,2004-12-31,215400
Area Harvested (area),Canola,Alberta Small Area Data Region 50,,hectare,annual,2005-01-01,2005-12-31,243700
Area Harvested (area),Canola,Alberta Small Area Data Region 50,,hectare,annual,2006-01-01,2006-12-31,258300
Area Harvested (area),Canola,Alberta Small Area Data Region 50,,hectare,annual,2007-01-01,2007-12-31,273700
Area Harvested (area),Canola,Alberta Small Area Data Region 50,,hectare,annual,2008-01-01,2008-12-31,292500
Area Harvested (area),Canola,Alberta Small Area Data Region 50,,hectare,annual,2009-01-01,2009-12-31,267300
Area Harvested (area),Canola,Alberta Small Area Data Region 50,,hectare,annual,2010-01-01,2010-12-31,270100
Area Harvested (area),Canola,Alberta Small Area Data Region 50,,hectare,annual,2011-01-01,2011-12-31,279200
Area Harvested (area),Canola,Alberta Small Area Data Region 50,,hectare,annual,2012-01-01,2012-12-31,355800
Area Harvested (area),Canola,Alberta Small Area Data Region 50,,hectare,annual,2013-01-01,2013-12-31,313700
Area Harvested (area),Canola,Alberta Small Area Data Region 50,,hectare,annual,2014-01-01,2014-12-31,296300
Area Harvested (area),Canola,Alberta Small Area Data Region 50,,hectare,annual,2015-01-01,2015-12-31,302500
Area Harvested (area),Canola,Alberta Small Area Data Region 50,,hectare,annual,2016-01-01,2016-12-31,225900
Area Harvested (area),Canola,Alberta Small Area Data Region 50,,hectare,annual,2017-01-01,2017-12-31,308400
Area Harvested (area),Canola,Alberta Small Area Data Region 50,,hectare,annual,2018-01-01,2018-12-31,301100
Area Harvested (area),Canola,Alberta Small Area Data Region 70,,hectare,annual,1976-01-01,1976-12-31,122900
Area Harvested (area),Canola,Alberta Small Area Data Region 70,,hectare,annual,1977-01-01,1977-12-31,196400
Area Harvested (area),Canola,Alberta Small Area Data Region 70,,hectare,annual,1978-01-01,1978-12-31,387000
Area Harvested (area),Canola,Alberta Small Area Data Region 70,,hectare,annual,1979-01-01,1979-12-31,470100
