Metric,Item,Region,Partner Region,Unit,Frequency,Start Date,End Date,Value
Yield (mass/area),Canola,Alberta Small Area Data Region 41,,tonne per hectare,annual,1976-01-01,1976-12-31,0
Yield (mass/area),Canola,Alberta Small Area Data Region 41,,tonne per hectare,annual,1977-01-01,1977-12-31,0
Yield (mass/area),Canola,Alberta Small Area Data Region 41,,tonne per hectare,annual,1978-01-01,1978-12-31,1.2
Yield (mass/area),Canola,Alberta Small Area Data Region 41,,tonne per hectare,annual,1979-01-01,1979-12-31,1
Yield (mass/area),Canola,Alberta Small Area Data Region 41,,tonne per hectare,annual,1980-01-01,1980-12-31,1.4000000000000001
Yield (mass/area),Canola,Alberta Small Area Data Region 41,,tonne per hectare,annual,1981-01-01,1981-12-31,1.4000000000000001
Yield (mass/area),Canola,Alberta Small Area Data Region 41,,tonne per hectare,annual,1982-01-01,1982-12-31,1.3
Yield (mass/area),Canola,Alberta Small Area Data Region 41,,tonne per hectare,annual,1983-01-01,1983-12-31,1
Yield (mass/area),Canola,Alberta Small Area Data Region 41,,tonne per hectare,annual,1984-01-01,1984-12-31,1.3
Yield (mass/area),Canola,Alberta Small Area Data Region 41,,tonne per hectare,annual,1985-01-01,1985-12-31,1.2
Yield (mass/area),Canola,Alberta Small Area Data Region 41,,tonne per hectare,annual,1986-01-01,1986-12-31,1.4000000000000001
Yield (mass/area),Canola,Alberta Small Area Data Region 41,,tonne per hectare,annual,1987-01-01,1987-12-31,1.4000000000000001
Yield (mass/area),Canola,Alberta Small Area Data Region 41,,tonne per hectare,annual,1988-01-01,1988-12-31,1.4000000000000001
Yield (mass/area),Canola,Alberta Small Area Data Region 41,,tonne per hectare,annual,1989-01-01,1989-12-31,1.4000000000000001
Yield (mass/area),Canola,Alberta Small Area Data Region 41,,tonne per hectare,annual,1990-01-01,1990-12-31,1.4000000000000001
Yield (mass/area),Canola,Alberta Small Area Data Region 41,,tonne per hectare,annual,1991-01-01,1991-12-31,1.0999999999999999
Yield (mass/area),Canola,Alberta Small Area Data Region 41,,tonne per hectare,annual,1992-01-01,1992-12-31,1.2
Yield (mass/area),Canola,Alberta Small Area Data Region 41,,tonne per hectare,annual,1993-01-01,1993-12-31,1.4000000000000001
Yield (mass/area),Canola,Alberta Small Area Data Region 41,,tonne per hectare,annual,1994-01-01,1994-12-31,1.2
Yield (mass/area),Canola,Alberta Small Area Data Region 41,,tonne per hectare,annual,1995-01-01,1995-12-31,1.0999999999999999
Yield (mass/area),Canola,Alberta Small Area Data Region 41,,tonne per hectare,annual,1996-01-01,1996-12-31,1.3
Yield (mass/area),Canola,Alberta Small Area Data Region 41,,tonne per hectare,annual,1997-01-01,1997-12-31,1.4000000000000001
Yield (mass/area),Canola,Alberta Small Area Data Region 41,,tonne per hectare,annual,1998-01-01,1998-12-31,1.4000000000000001
Yield (mass/area),Canola,Alberta Small Area Data Region 41,,tonne per hectare,annual,1999-01-01,1999-12-31,1.8
Yield (mass/area),Canola,Alberta Small Area Data Region 41,,tonne per hectare,annual,2000-01-01,2000-12-31,1.5999999999999999
Yield (mass/area),Canola,Alberta Small Area Data Region 41,,tonne per hectare,annual,2001-01-01,2001-12-31,1.4999999999999998
Yield (mass/area),Canola,Alberta Small Area Data Region 41,,tonne per hectare,annual,2002-01-01,2002-12-31,0.5
Yield (mass/area),Canola,Alberta Small Area Data Region 41,,tonne per hectare,annual,2003-01-01,2003-12-31,1.7
Yield (mass/area),Canola,Alberta Small Area Data Region 41,,tonne per hectare,annual,2004-01-01,2004-12-31,1.8
Yield (mass/area),Canola,Alberta Small Area Data Region 41,,tonne per hectare,annual,2005-01-01,2005-12-31,2.1
Yield (mass/area),Canola,Alberta Small Area Data Region 41,,tonne per hectare,annual,2006-01-01,2006-12-31,1.9
Yield (mass/area),Canola,Alberta Small Area Data Region 41,,tonne per hectare,annual,2007-01-01,2007-12-31,1.5999999999999999
Yield (mass/area),Canola,Alberta Small Area Data Region 41,,tonne per hectare,annual,2008-01-01,2008-12-31,2.1
Yield (mass/area),Canola,Alberta Small Area Data Region 41,,tonne per hectare,annual,2009-01-01,2009-12-31,1.7
Yield (mass/area),Canola,Alberta Small Area Data Region 41,,tonne per hectare,annual,2010-01-01,2010-12-31,2.4
Yield (mass/area),Canola,Alberta Small Area Data Region 41,,tonne per hectare,annual,2011-01-01,2011-12-31,2.1
Yield (mass/area),Canola,Alberta Small Area Data Region 41,,tonne per hectare,annual,2012-01-01,2012-12-31,2
Yield (mass/area),Canola,Alberta Small Area Data Region 41,,tonne per hectare,annual,2013-01-01,2013-12-31,2.6
Yield (mass/area),Canola,Alberta Small Area Data Region 41,,tonne per hectare,annual,2014-01-01,2014-12-31,2.3
Yield (mass/area),Canola,Alberta Small Area Data Region 41,,tonne per hectare,annual,2015-01-01,2015-12-31,2.4
Yield (mass/area),Canola,Alberta Small Area Data Region 41,,tonne per hectare,annual,2016-01-01,2016-12-31,2.4
Yield (mass/area),Canola,Alberta Small Area Data Region 41,,tonne per hectare,annual,2017-01-01,2017-12-31,2.62
Yield (mass/area),Canola,Alberta Small Area Data Region 41,,tonne per hectare,annual,2018-01-01,2018-12-31,2.4
Yield (mass/area),Canola,Alberta Small Area Data Region 30,,tonne per hectare,annual,1976-01-01,1976-12-31,1.2
Yield (mass/area),Canola,Alberta Small Area Data Region 30,,tonne per hectare,annual,1977-01-01,1977-12-31,1.2
Yield (mass/area),Canola,Alberta Small Area Data Region 30,,tonne per hectare,annual,1978-01-01,1978-12-31,1.4999999999999998
Yield (mass/area),Canola,Alberta Small Area Data Region 30,,tonne per hectare,annual,1979-01-01,1979-12-31,1.0999999999999999
Yield (mass/area),Canola,Alberta Small Area Data Region 30,,tonne per hectare,annual,1980-01-01,1980-12-31,1.2
Yield (mass/area),Canola,Alberta Small Area Data Region 30,,tonne per hectare,annual,1981-01-01,1981-12-31,1.7
Yield (mass/area),Canola,Alberta Small Area Data Region 30,,tonne per hectare,annual,1982-01-01,1982-12-31,1.4999999999999998
Yield (mass/area),Canola,Alberta Small Area Data Region 30,,tonne per hectare,annual,1983-01-01,1983-12-31,1.2
Yield (mass/area),Canola,Alberta Small Area Data Region 30,,tonne per hectare,annual,1984-01-01,1984-12-31,0.7000000000000001
Yield (mass/area),Canola,Alberta Small Area Data Region 30,,tonne per hectare,annual,1985-01-01,1985-12-31,0.7000000000000001
Yield (mass/area),Canola,Alberta Small Area Data Region 30,,tonne per hectare,annual,1986-01-01,1986-12-31,1.4999999999999998
Yield (mass/area),Canola,Alberta Small Area Data Region 30,,tonne per hectare,annual,1987-01-01,1987-12-31,1.4999999999999998
Yield (mass/area),Canola,Alberta Small Area Data Region 30,,tonne per hectare,annual,1988-01-01,1988-12-31,1.3
Yield (mass/area),Canola,Alberta Small Area Data Region 30,,tonne per hectare,annual,1989-01-01,1989-12-31,1.3
Yield (mass/area),Canola,Alberta Small Area Data Region 30,,tonne per hectare,annual,1990-01-01,1990-12-31,1.4000000000000001
Yield (mass/area),Canola,Alberta Small Area Data Region 30,,tonne per hectare,annual,1991-01-01,1991-12-31,1.7
Yield (mass/area),Canola,Alberta Small Area Data Region 30,,tonne per hectare,annual,1992-01-01,1992-12-31,0.5
Yield (mass/area),Canola,Alberta Small Area Data Region 30,,tonne per hectare,annual,1993-01-01,1993-12-31,1.4000000000000001
Yield (mass/area),Canola,Alberta Small Area Data Region 30,,tonne per hectare,annual,1994-01-01,1994-12-31,1.2
Yield (mass/area),Canola,Alberta Small Area Data Region 30,,tonne per hectare,annual,1995-01-01,1995-12-31,1.4000000000000001
Yield (mass/area),Canola,Alberta Small Area Data Region 30,,tonne per hectare,annual,1996-01-01,1996-12-31,1.3
Yield (mass/area),Canola,Alberta Small Area Data Region 30,,tonne per hectare,annual,1997-01-01,1997-12-31,1.4999999999999998
Yield (mass/area),Canola,Alberta Small Area Data Region 30,,tonne per hectare,annual,1998-01-01,1998-12-31,1.5999999999999999
Yield (mass/area),Canola,Alberta Small Area Data Region 30,,tonne per hectare,annual,1999-01-01,1999-12-31,1.8
Yield (mass/area),Canola,Alberta Small Area Data Region 30,,tonne per hectare,annual,2000-01-01,2000-12-31,1.0999999999999999
Yield (mass/area),Canola,Alberta Small Area Data Region 30,,tonne per hectare,annual,2001-01-01,2001-12-31,1.3
Yield (mass/area),Canola,Alberta Small Area Data Region 30,,tonne per hectare,annual,2002-01-01,2002-12-31,1.0999999999999999
Yield (mass/area),Canola,Alberta Small Area Data Region 30,,tonne per hectare,annual,2003-01-01,2003-12-31,1.4000000000000001
Yield (mass/area),Canola,Alberta Small Area Data Region 30,,tonne per hectare,annual,2004-01-01,2004-12-31,2.1
Yield (mass/area),Canola,Alberta Small Area Data Region 30,,tonne per hectare,annual,2005-01-01,2005-12-31,2
Yield (mass/area),Canola,Alberta Small Area Data Region 30,,tonne per hectare,annual,2006-01-01,2006-12-31,2.1999999999999997
Yield (mass/area),Canola,Alberta Small Area Data Region 30,,tonne per hectare,annual,2007-01-01,2007-12-31,1.8
Yield (mass/area),Canola,Alberta Small Area Data Region 30,,tonne per hectare,annual,2008-01-01,2008-12-31,2.4
Yield (mass/area),Canola,Alberta Small Area Data Region 30,,tonne per hectare,annual,2009-01-01,2009-12-31,2
Yield (mass/area),Canola,Alberta Small Area Data Region 30,,tonne per hectare,annual,2010-01-01,2010-12-31,2.1
Yield (mass/area),Canola,Alberta Small Area Data Region 30,,tonne per hectare,annual,2011-01-01,2011-12-31,2.4
Yield (mass/area),Canola,Alberta Small Area Data Region 30,,tonne per hectare,annual,2012-01-01,2012-12-31,1.9
Yield (mass/area),Canola,Alberta Small Area Data Region 30,,tonne per hectare,annual,2013-01-01,2013-12-31,2.5
Yield (mass/area),Canola,Alberta Small Area Data Region 30,,tonne per hectare,annual,2014-01-01,2014-12-31,2.1999999999999997
Yield (mass/area),Canola,Alberta Small Area Data Region 30,,tonne per hectare,annual,2015-01-01,2015-12-31,2.7
Yield (mass/area),Canola,Alberta Small Area Data Region 30,,tonne per hectare,annual,2016-01-01,2016-12-31,2.8000000000000003
Yield (mass/area),Canola,Alberta Small Area Data Region 30,,tonne per hectare,annual,2017-01-01,2017-12-31,2.5
Yield (mass/area),Canola,Alberta Small Area Data Region 30,,tonne per hectare,annual,2018-01-01,2018-12-31,2
Yield (mass/area),Canola,British Columbia - Non Peace River,,tonne per hectare,annual,1976-01-01,1976-12-31,null
Yield (mass/area),Canola,British Columbia - Non Peace River,,tonne per hectare,annual,1977-01-01,1977-12-31,null
Yield (mass/area),Canola,British Columbia - Non Peace River,,tonne per hectare,annual,1978-01-01,1978-12-31,null
Yield (mass/area),Canola,British Columbia - Non Peace River,,tonne per hectare,annual,1979-01-01,1979-12-31,null
Yield (mass/area),Canola,British Columbia - Non Peace River,,tonne per hectare,annual,1980-01-01,1980-12-31,null
Yield (mass/area),Canola,British Columbia - Non Peace River,,tonne per hectare,annual,1981-01-01,1981-12-31,null
Yield (mass/area),Canola,British Columbia - Non Peace River,,tonne per hectare,annual,1982-01-01,1982-12-31,null
Yield (mass/area),Canola,British Columbia - Non Peace River,,tonne per hectare,annual,1983-01-01,1983-12-31,null
Yield (mass/area),Canola,British Columbia - Non Peace River,,tonne per hectare,annual,1984-01-01,1984-12-31,null
Yield (mass/area),Canola,British Columbia - Non Peace River,,tonne per hectare,annual,1985-01-01,1985-12-31,null
Yield (mass/area),Canola,British Columbia - Non Peace River,,tonne per hectare,annual,1986-01-01,1986-12-31,null
Yield (mass/area),Canola,British Columbia - Non Peace River,,tonne per hectare,annual,1987-01-01,1987-12-31,null
Yield (mass/area),Canola,British Columbia - Non Peace River,,tonne per hectare,annual,1988-01-01,1988-12-31,null
Yield (mass/area),Canola,British Columbia - Non Peace River,,tonne per hectare,annual,1989-01-01,1989-12-31,null
Yield (mass/area),Canola,British Columbia - Non Peace River,,tonne per hectare,annual,1990-01-01,1990-12-31,null
Yield (mass/area),Canola,British Columbia - Non Peace River,,tonne per hectare,annual,1991-01-01,1991-12-31,1
Yield (mass/area),Canola,British Columbia - Non Peace River,,tonne per hectare,annual,1992-01-01,1992-12-31,0
Yield (mass/area),Canola,British Columbia - Non Peace River,,tonne per hectare,annual,1993-01-01,1993-12-31,0
Yield (mass/area),Canola,British Columbia - Non Peace River,,tonne per hectare,annual,1994-01-01,1994-12-31,1.0999999999999999
Yield (mass/area),Canola,British Columbia - Non Peace River,,tonne per hectare,annual,1995-01-01,1995-12-31,2.1999999999999997
Yield (mass/area),Canola,British Columbia - Non Peace River,,tonne per hectare,annual,1996-01-01,1996-12-31,2.3
Yield (mass/area),Canola,British Columbia - Non Peace River,,tonne per hectare,annual,1997-01-01,1997-12-31,2.6
Yield (mass/area),Canola,British Columbia - Non Peace River,,tonne per hectare,annual,1998-01-01,1998-12-31,2.1999999999999997
Yield (mass/area),Canola,British Columbia - Non Peace River,,tonne per hectare,annual,1999-01-01,1999-12-31,2.6
Yield (mass/area),Canola,British Columbia - Non Peace River,,tonne per hectare,annual,2000-01-01,2000-12-31,null
Yield (mass/area),Canola,British Columbia - Non Peace River,,tonne per hectare,annual,2001-01-01,2001-12-31,0
Yield (mass/area),Canola,British Columbia - Non Peace River,,tonne per hectare,annual,2002-01-01,2002-12-31,0
Yield (mass/area),Canola,British Columbia - Non Peace River,,tonne per hectare,annual,2003-01-01,2003-12-31,null
Yield (mass/area),Canola,British Columbia - Non Peace River,,tonne per hectare,annual,2004-01-01,2004-12-31,null
Yield (mass/area),Canola,British Columbia - Non Peace River,,tonne per hectare,annual,2005-01-01,2005-12-31,0
Yield (mass/area),Canola,British Columbia - Non Peace River,,tonne per hectare,annual,2006-01-01,2006-12-31,null
Yield (mass/area),Canola,British Columbia - Non Peace River,,tonne per hectare,annual,2007-01-01,2007-12-31,null
Yield (mass/area),Canola,British Columbia - Non Peace River,,tonne per hectare,annual,2008-01-01,2008-12-31,null
Yield (mass/area),Canola,British Columbia - Non Peace River,,tonne per hectare,annual,2009-01-01,2009-12-31,1.4000000000000001
Yield (mass/area),Canola,British Columbia - Non Peace River,,tonne per hectare,annual,2010-01-01,2010-12-31,null
Yield (mass/area),Canola,British Columbia - Non Peace River,,tonne per hectare,annual,2011-01-01,2011-12-31,2.1999999999999997
Yield (mass/area),Canola,British Columbia - Non Peace River,,tonne per hectare,annual,2012-01-01,2012-12-31,2.1999999999999997
Yield (mass/area),Canola,British Columbia - Non Peace River,,tonne per hectare,annual,2013-01-01,2013-12-31,2.3
Yield (mass/area),Canola,British Columbia - Non Peace River,,tonne per hectare,annual,2014-01-01,2014-12-31,2.1
Yield (mass/area),Canola,British Columbia - Non Peace River,,tonne per hectare,annual,2015-01-01,2015-12-31,1.0999999999999999
Yield (mass/area),Canola,British Columbia - Non Peace River,,tonne per hectare,annual,2016-01-01,2016-12-31,1.9
Yield (mass/area),Canola,British Columbia - Non Peace River,,tonne per hectare,annual,2017-01-01,2017-12-31,2.4899999999999998
Yield (mass/area),Canola,British Columbia - Non Peace River,,tonne per hectare,annual,2018-01-01,2018-12-31,2.1599999999999997
Yield (mass/area),Canola,Alberta Small Area Data Region 60,,tonne per hectare,annual,1976-01-01,1976-12-31,0.9
Yield (mass/area),Canola,Alberta Small Area Data Region 60,,tonne per hectare,annual,1977-01-01,1977-12-31,1.4999999999999998
Yield (mass/area),Canola,Alberta Small Area Data Region 60,,tonne per hectare,annual,1978-01-01,1978-12-31,1.0999999999999999
Yield (mass/area),Canola,Alberta Small Area Data Region 60,,tonne per hectare,annual,1979-01-01,1979-12-31,0.7999999999999999
Yield (mass/area),Canola,Alberta Small Area Data Region 60,,tonne per hectare,annual,1980-01-01,1980-12-31,1.0999999999999999
Yield (mass/area),Canola,Alberta Small Area Data Region 60,,tonne per hectare,annual,1981-01-01,1981-12-31,1.3
Yield (mass/area),Canola,Alberta Small Area Data Region 60,,tonne per hectare,annual,1982-01-01,1982-12-31,1.0999999999999999
Yield (mass/area),Canola,Alberta Small Area Data Region 60,,tonne per hectare,annual,1983-01-01,1983-12-31,0.9
Yield (mass/area),Canola,Alberta Small Area Data Region 60,,tonne per hectare,annual,1984-01-01,1984-12-31,1.3
Yield (mass/area),Canola,Alberta Small Area Data Region 60,,tonne per hectare,annual,1985-01-01,1985-12-31,1.3
Yield (mass/area),Canola,Alberta Small Area Data Region 60,,tonne per hectare,annual,1986-01-01,1986-12-31,1.3
Yield (mass/area),Canola,Alberta Small Area Data Region 60,,tonne per hectare,annual,1987-01-01,1987-12-31,1.4000000000000001
Yield (mass/area),Canola,Alberta Small Area Data Region 60,,tonne per hectare,annual,1988-01-01,1988-12-31,1.4000000000000001
Yield (mass/area),Canola,Alberta Small Area Data Region 60,,tonne per hectare,annual,1989-01-01,1989-12-31,1.2
Yield (mass/area),Canola,Alberta Small Area Data Region 60,,tonne per hectare,annual,1990-01-01,1990-12-31,1.4000000000000001
Yield (mass/area),Canola,Alberta Small Area Data Region 60,,tonne per hectare,annual,1991-01-01,1991-12-31,1.2
Yield (mass/area),Canola,Alberta Small Area Data Region 60,,tonne per hectare,annual,1992-01-01,1992-12-31,1.0999999999999999
Yield (mass/area),Canola,Alberta Small Area Data Region 60,,tonne per hectare,annual,1993-01-01,1993-12-31,1.4000000000000001
Yield (mass/area),Canola,Alberta Small Area Data Region 60,,tonne per hectare,annual,1994-01-01,1994-12-31,1.0999999999999999
Yield (mass/area),Canola,Alberta Small Area Data Region 60,,tonne per hectare,annual,1995-01-01,1995-12-31,1.0999999999999999
