Metric,Item,Region,Partner Region,Unit,Frequency,Start Date,End Date,Value
Producer Deliveries,Canola,Alberta,,tonne,monthly,1973-05-01,1973-05-31,19117
Producer Deliveries,Canola,Alberta,,tonne,monthly,1973-06-01,1973-06-30,55576
Producer Deliveries,Canola,Alberta,,tonne,monthly,1973-07-01,1973-07-31,24870
Producer Deliveries,Canola,Alberta,,tonne,monthly,1973-08-01,1973-08-31,18461
Producer Deliveries,Canola,Alberta,,tonne,monthly,1973-09-01,1973-09-30,70763
Producer Deliveries,Canola,Alberta,,tonne,monthly,1973-10-01,1973-10-31,35614
Producer Deliveries,Canola,Alberta,,tonne,monthly,1973-11-01,1973-11-30,27783
Producer Deliveries,Canola,Alberta,,tonne,monthly,1973-12-01,1973-12-31,35385
Producer Deliveries,Canola,Alberta,,tonne,monthly,1974-01-01,1974-01-31,54365
Producer Deliveries,Canola,Alberta,,tonne,monthly,1974-02-01,1974-02-28,38918
Producer Deliveries,Canola,Alberta,,tonne,monthly,1974-03-01,1974-03-31,27485
Producer Deliveries,Canola,Alberta,,tonne,monthly,1974-04-01,1974-04-30,6863
Producer Deliveries,Canola,Alberta,,tonne,monthly,1974-05-01,1974-05-31,11798
Producer Deliveries,Canola,Alberta,,tonne,monthly,1974-06-01,1974-06-30,27050
Producer Deliveries,Canola,Alberta,,tonne,monthly,1974-07-01,1974-07-31,40014
Producer Deliveries,Canola,Alberta,,tonne,monthly,1974-08-01,1974-08-31,2118
Producer Deliveries,Canola,Alberta,,tonne,monthly,1974-09-01,1974-09-30,78388
Producer Deliveries,Canola,Alberta,,tonne,monthly,1974-10-01,1974-10-31,69257
Producer Deliveries,Canola,Alberta,,tonne,monthly,1974-11-01,1974-11-30,41184
Producer Deliveries,Canola,Alberta,,tonne,monthly,1974-12-01,1974-12-31,21083
Producer Deliveries,Canola,Alberta,,tonne,monthly,1975-01-01,1975-01-31,17425
Producer Deliveries,Canola,Alberta,,tonne,monthly,1975-02-01,1975-02-28,10721
Producer Deliveries,Canola,Alberta,,tonne,monthly,1975-03-01,1975-03-31,13832
Producer Deliveries,Canola,Alberta,,tonne,monthly,1975-04-01,1975-04-30,12018
Producer Deliveries,Canola,Alberta,,tonne,monthly,1975-05-01,1975-05-31,8230
Producer Deliveries,Canola,Alberta,,tonne,monthly,1975-06-01,1975-06-30,22233
Producer Deliveries,Canola,Alberta,,tonne,monthly,1975-07-01,1975-07-31,50086
Producer Deliveries,Canola,Alberta,,tonne,monthly,1975-08-01,1975-08-31,22584
Producer Deliveries,Canola,Alberta,,tonne,monthly,1975-09-01,1975-09-30,169111
Producer Deliveries,Canola,Alberta,,tonne,monthly,1975-10-01,1975-10-31,47409
Producer Deliveries,Canola,Alberta,,tonne,monthly,1975-11-01,1975-11-30,30754
Producer Deliveries,Canola,Alberta,,tonne,monthly,1975-12-01,1975-12-31,21210
Producer Deliveries,Canola,Alberta,,tonne,monthly,1976-01-01,1976-01-31,18901
Producer Deliveries,Canola,Alberta,,tonne,monthly,1976-02-01,1976-02-29,22714
Producer Deliveries,Canola,Alberta,,tonne,monthly,1976-03-01,1976-03-31,40569
Producer Deliveries,Canola,Alberta,,tonne,monthly,1976-04-01,1976-04-30,14034
Producer Deliveries,Canola,Alberta,,tonne,monthly,1976-05-01,1976-05-31,23385
Producer Deliveries,Canola,Alberta,,tonne,monthly,1976-06-01,1976-06-30,44450
Producer Deliveries,Canola,Alberta,,tonne,monthly,1976-07-01,1976-07-31,63634
Producer Deliveries,Canola,Alberta,,tonne,monthly,1976-08-01,1976-08-31,19684
Producer Deliveries,Canola,Alberta,,tonne,monthly,1976-09-01,1976-09-30,54014
Producer Deliveries,Canola,Alberta,,tonne,monthly,1976-10-01,1976-10-31,28175
Producer Deliveries,Canola,Alberta,,tonne,monthly,1976-11-01,1976-11-30,21489
Producer Deliveries,Canola,Alberta,,tonne,monthly,1976-12-01,1976-12-31,27286
Producer Deliveries,Canola,Alberta,,tonne,monthly,1977-01-01,1977-01-31,25707
Producer Deliveries,Canola,Alberta,,tonne,monthly,1977-02-01,1977-02-28,46434
Producer Deliveries,Canola,Alberta,,tonne,monthly,1977-03-01,1977-03-31,37877
Producer Deliveries,Canola,Alberta,,tonne,monthly,1977-04-01,1977-04-30,29207
Producer Deliveries,Canola,Alberta,,tonne,monthly,1977-05-01,1977-05-31,27188
Producer Deliveries,Canola,Alberta,,tonne,monthly,1977-06-01,1977-06-30,13336
Producer Deliveries,Canola,Alberta,,tonne,monthly,1977-07-01,1977-07-31,134331
Producer Deliveries,Canola,Alberta,,tonne,monthly,1977-08-01,1977-08-31,18479
Producer Deliveries,Canola,Alberta,,tonne,monthly,1977-09-01,1977-09-30,123289
Producer Deliveries,Canola,Alberta,,tonne,monthly,1977-10-01,1977-10-31,165575
Producer Deliveries,Canola,Alberta,,tonne,monthly,1977-11-01,1977-11-30,70308
Producer Deliveries,Canola,Alberta,,tonne,monthly,1977-12-01,1977-12-31,38603
Producer Deliveries,Canola,Alberta,,tonne,monthly,1978-01-01,1978-01-31,65502
Producer Deliveries,Canola,Alberta,,tonne,monthly,1978-02-01,1978-02-28,37174
Producer Deliveries,Canola,Alberta,,tonne,monthly,1978-03-01,1978-03-31,83518
Producer Deliveries,Canola,Alberta,,tonne,monthly,1978-04-01,1978-04-30,54521
Producer Deliveries,Canola,Alberta,,tonne,monthly,1978-05-01,1978-05-31,23587
Producer Deliveries,Canola,Alberta,,tonne,monthly,1978-06-01,1978-06-30,29923
Producer Deliveries,Canola,Alberta,,tonne,monthly,1978-07-01,1978-07-31,112721
Producer Deliveries,Canola,Alberta,,tonne,monthly,1978-08-01,1978-08-31,14091
Producer Deliveries,Canola,Alberta,,tonne,monthly,1978-09-01,1978-09-30,177046
Producer Deliveries,Canola,Alberta,,tonne,monthly,1978-10-01,1978-10-31,219445
Producer Deliveries,Canola,Alberta,,tonne,monthly,1978-11-01,1978-11-30,94052
Producer Deliveries,Canola,Alberta,,tonne,monthly,1978-12-01,1978-12-31,102682
Producer Deliveries,Canola,Alberta,,tonne,monthly,1979-01-01,1979-01-31,127492
Producer Deliveries,Canola,Alberta,,tonne,monthly,1979-02-01,1979-02-28,79872
Producer Deliveries,Canola,Alberta,,tonne,monthly,1979-03-01,1979-03-31,95448
Producer Deliveries,Canola,Alberta,,tonne,monthly,1979-04-01,1979-04-30,129853
Producer Deliveries,Canola,Alberta,,tonne,monthly,1979-05-01,1979-05-31,55568
Producer Deliveries,Canola,Alberta,,tonne,monthly,1979-06-01,1979-06-30,107635
Producer Deliveries,Canola,Alberta,,tonne,monthly,1979-07-01,1979-07-31,139016
Producer Deliveries,Canola,Alberta,,tonne,monthly,1979-08-01,1979-08-31,24539
Producer Deliveries,Canola,Alberta,,tonne,monthly,1979-09-01,1979-09-30,216905
Producer Deliveries,Canola,Alberta,,tonne,monthly,1979-10-01,1979-10-31,109218
Producer Deliveries,Canola,Alberta,,tonne,monthly,1979-11-01,1979-11-30,83188
Producer Deliveries,Canola,Alberta,,tonne,monthly,1979-12-01,1979-12-31,112874
Producer Deliveries,Canola,Alberta,,tonne,monthly,1980-01-01,1980-01-31,140314
Producer Deliveries,Canola,Alberta,,tonne,monthly,1980-02-01,1980-02-29,97253
Producer Deliveries,Canola,Alberta,,tonne,monthly,1980-03-01,1980-03-31,120976
Producer Deliveries,Canola,Alberta,,tonne,monthly,1980-04-01,1980-04-30,109715
Producer Deliveries,Canola,Alberta,,tonne,monthly,1980-05-01,1980-05-31,89677
Producer Deliveries,Canola,Alberta,,tonne,monthly,1980-06-01,1980-06-30,133829
Producer Deliveries,Canola,Alberta,,tonne,monthly,1980-07-01,1980-07-31,273412
Producer Deliveries,Canola,Alberta,,tonne,monthly,1980-08-01,1980-08-31,13745
Producer Deliveries,Canola,Alberta,,tonne,monthly,1980-09-01,1980-09-30,78740
Producer Deliveries,Canola,Alberta,,tonne,monthly,1980-10-01,1980-10-31,113740
Producer Deliveries,Canola,Alberta,,tonne,monthly,1980-11-01,1980-11-30,99482
Producer Deliveries,Canola,Alberta,,tonne,monthly,1980-12-01,1980-12-31,56547
Producer Deliveries,Canola,Alberta,,tonne,monthly,1981-01-01,1981-01-31,62367
Producer Deliveries,Canola,Alberta,,tonne,monthly,1981-02-01,1981-02-28,61490
Producer Deliveries,Canola,Alberta,,tonne,monthly,1981-03-01,1981-03-31,97949
Producer Deliveries,Canola,Alberta,,tonne,monthly,1981-04-01,1981-04-30,110027
Producer Deliveries,Canola,Alberta,,tonne,monthly,1981-05-01,1981-05-31,102141
Producer Deliveries,Canola,Alberta,,tonne,monthly,1981-06-01,1981-06-30,138970
Producer Deliveries,Canola,Alberta,,tonne,monthly,1981-07-01,1981-07-31,212902
Producer Deliveries,Canola,Alberta,,tonne,monthly,1981-08-01,1981-08-31,23853
Producer Deliveries,Canola,Alberta,,tonne,monthly,1981-09-01,1981-09-30,83433
Producer Deliveries,Canola,Alberta,,tonne,monthly,1981-10-01,1981-10-31,107995
Producer Deliveries,Canola,Alberta,,tonne,monthly,1981-11-01,1981-11-30,104084
Producer Deliveries,Canola,Alberta,,tonne,monthly,1981-12-01,1981-12-31,92011
Producer Deliveries,Canola,Alberta,,tonne,monthly,1982-01-01,1982-01-31,62877
Producer Deliveries,Canola,Alberta,,tonne,monthly,1982-02-01,1982-02-28,88622
Producer Deliveries,Canola,Alberta,,tonne,monthly,1982-03-01,1982-03-31,76613
Producer Deliveries,Canola,Alberta,,tonne,monthly,1982-04-01,1982-04-30,67332
Producer Deliveries,Canola,Alberta,,tonne,monthly,1982-05-01,1982-05-31,54223
Producer Deliveries,Canola,Alberta,,tonne,monthly,1982-06-01,1982-06-30,68329
Producer Deliveries,Canola,Alberta,,tonne,monthly,1982-07-01,1982-07-31,102883
Producer Deliveries,Canola,Alberta,,tonne,monthly,1982-08-01,1982-08-31,2228
Producer Deliveries,Canola,Alberta,,tonne,monthly,1982-09-01,1982-09-30,109099
Producer Deliveries,Canola,Alberta,,tonne,monthly,1982-10-01,1982-10-31,141859
Producer Deliveries,Canola,Alberta,,tonne,monthly,1982-11-01,1982-11-30,113997
Producer Deliveries,Canola,Alberta,,tonne,monthly,1982-12-01,1982-12-31,84537
Producer Deliveries,Canola,Alberta,,tonne,monthly,1983-01-01,1983-01-31,143458
Producer Deliveries,Canola,Alberta,,tonne,monthly,1983-02-01,1983-02-28,81427
Producer Deliveries,Canola,Alberta,,tonne,monthly,1983-03-01,1983-03-31,75018
Producer Deliveries,Canola,Alberta,,tonne,monthly,1983-04-01,1983-04-30,60024
Producer Deliveries,Canola,Alberta,,tonne,monthly,1983-05-01,1983-05-31,42370
Producer Deliveries,Canola,Alberta,,tonne,monthly,1983-06-01,1983-06-30,36560
Producer Deliveries,Canola,Alberta,,tonne,monthly,1983-07-01,1983-07-31,46826
Producer Deliveries,Canola,Alberta,,tonne,monthly,1983-08-01,1983-08-31,15323
Producer Deliveries,Canola,Alberta,,tonne,monthly,1983-09-01,1983-09-30,132103
Producer Deliveries,Canola,Alberta,,tonne,monthly,1983-10-01,1983-10-31,152186
Producer Deliveries,Canola,Alberta,,tonne,monthly,1983-11-01,1983-11-30,131695
Producer Deliveries,Canola,Alberta,,tonne,monthly,1983-12-01,1983-12-31,117363
Producer Deliveries,Canola,Alberta,,tonne,monthly,1984-01-01,1984-01-31,103067
Producer Deliveries,Canola,Alberta,,tonne,monthly,1984-02-01,1984-02-29,102188
Producer Deliveries,Canola,Alberta,,tonne,monthly,1984-03-01,1984-03-31,106716
Producer Deliveries,Canola,Alberta,,tonne,monthly,1984-04-01,1984-04-30,62208
Producer Deliveries,Canola,Alberta,,tonne,monthly,1984-05-01,1984-05-31,31404
Producer Deliveries,Canola,Alberta,,tonne,monthly,1984-06-01,1984-06-30,14832
Producer Deliveries,Canola,Alberta,,tonne,monthly,1984-07-01,1984-07-31,7919
Producer Deliveries,Canola,Alberta,,tonne,monthly,1984-08-01,1984-08-31,77546
Producer Deliveries,Canola,Alberta,,tonne,monthly,1984-09-01,1984-09-30,223300
Producer Deliveries,Canola,Alberta,,tonne,monthly,1984-10-01,1984-10-31,134805
Producer Deliveries,Canola,Alberta,,tonne,monthly,1984-11-01,1984-11-30,132179
Producer Deliveries,Canola,Alberta,,tonne,monthly,1984-12-01,1984-12-31,85585
Producer Deliveries,Canola,Alberta,,tonne,monthly,1985-01-01,1985-01-31,79257
Producer Deliveries,Canola,Alberta,,tonne,monthly,1985-02-01,1985-02-28,98978
Producer Deliveries,Canola,Alberta,,tonne,monthly,1985-03-01,1985-03-31,111511
Producer Deliveries,Canola,Alberta,,tonne,monthly,1985-04-01,1985-04-30,78741
Producer Deliveries,Canola,Alberta,,tonne,monthly,1985-05-01,1985-05-31,67928
Producer Deliveries,Canola,Alberta,,tonne,monthly,1985-06-01,1985-06-30,59355
Producer Deliveries,Canola,Alberta,,tonne,monthly,1985-07-01,1985-07-31,68022
Producer Deliveries,Canola,Alberta,,tonne,monthly,1985-08-01,1985-08-31,28991
Producer Deliveries,Canola,Alberta,,tonne,monthly,1985-09-01,1985-09-30,94174
Producer Deliveries,Canola,Alberta,,tonne,monthly,1985-10-01,1985-10-31,215153
Producer Deliveries,Canola,Alberta,,tonne,monthly,1985-11-01,1985-11-30,88295
Producer Deliveries,Canola,Alberta,,tonne,monthly,1985-12-01,1985-12-31,75158
Producer Deliveries,Canola,Alberta,,tonne,monthly,1986-01-01,1986-01-31,114901
Producer Deliveries,Canola,Alberta,,tonne,monthly,1986-02-01,1986-02-28,71702
Producer Deliveries,Canola,Alberta,,tonne,monthly,1986-03-01,1986-03-31,80737
Producer Deliveries,Canola,Alberta,,tonne,monthly,1986-04-01,1986-04-30,105257
Producer Deliveries,Canola,Alberta,,tonne,monthly,1986-05-01,1986-05-31,35081
Producer Deliveries,Canola,Alberta,,tonne,monthly,1986-06-01,1986-06-30,69281
Producer Deliveries,Canola,Alberta,,tonne,monthly,1986-07-01,1986-07-31,109669
Producer Deliveries,Canola,Alberta,,tonne,monthly,1986-08-01,1986-08-31,21578
Producer Deliveries,Canola,Alberta,,tonne,monthly,1986-09-01,1986-09-30,115840
Producer Deliveries,Canola,Alberta,,tonne,monthly,1986-10-01,1986-10-31,227482
Producer Deliveries,Canola,Alberta,,tonne,monthly,1986-11-01,1986-11-30,135037
Producer Deliveries,Canola,Alberta,,tonne,monthly,1986-12-01,1986-12-31,114490
Producer Deliveries,Canola,Alberta,,tonne,monthly,1987-01-01,1987-01-31,135024
Producer Deliveries,Canola,Alberta,,tonne,monthly,1987-02-01,1987-02-28,114290
Producer Deliveries,Canola,Alberta,,tonne,monthly,1987-03-01,1987-03-31,101614
Producer Deliveries,Canola,Alberta,,tonne,monthly,1987-04-01,1987-04-30,127701
Producer Deliveries,Canola,Alberta,,tonne,monthly,1987-05-01,1987-05-31,105321
Producer Deliveries,Canola,Alberta,,tonne,monthly,1987-06-01,1987-06-30,142244
Producer Deliveries,Canola,Alberta,,tonne,monthly,1987-07-01,1987-07-31,119824
Producer Deliveries,Canola,Alberta,,tonne,monthly,1987-08-01,1987-08-31,15375
Producer Deliveries,Canola,Alberta,,tonne,monthly,1987-09-01,1987-09-30,244214
Producer Deliveries,Canola,Alberta,,tonne,monthly,1987-10-01,1987-10-31,185738
Producer Deliveries,Canola,Alberta,,tonne,monthly,1987-11-01,1987-11-30,115652
Producer Deliveries,Canola,Alberta,,tonne,monthly,1987-12-01,1987-12-31,108597
Producer Deliveries,Canola,Alberta,,tonne,monthly,1988-01-01,1988-01-31,186412
Producer Deliveries,Canola,Alberta,,tonne,monthly,1988-02-01,1988-02-29,167082
Producer Deliveries,Canola,Alberta,,tonne,monthly,1988-03-01,1988-03-31,167139
Producer Deliveries,Canola,Alberta,,tonne,monthly,1988-04-01,1988-04-30,108483
Producer Deliveries,Canola,Alberta,,tonne,monthly,1988-05-01,1988-05-31,47564
Producer Deliveries,Canola,Alberta,,tonne,monthly,1988-06-01,1988-06-30,91818
Producer Deliveries,Canola,Alberta,,tonne,monthly,1988-07-01,1988-07-31,60130
Producer Deliveries,Canola,Alberta,,tonne,monthly,1988-08-01,1988-08-31,48239
Producer Deliveries,Canola,Alberta,,tonne,monthly,1988-09-01,1988-09-30,204885
Producer Deliveries,Canola,Alberta,,tonne,monthly,1988-10-01,1988-10-31,142911
Producer Deliveries,Canola,Alberta,,tonne,monthly,1988-11-01,1988-11-30,159963
Producer Deliveries,Canola,Alberta,,tonne,monthly,1988-12-01,1988-12-31,102128
Producer Deliveries,Canola,Alberta,,tonne,monthly,1989-01-01,1989-01-31,87420
Producer Deliveries,Canola,Alberta,,tonne,monthly,1989-02-01,1989-02-28,73560
Producer Deliveries,Canola,Alberta,,tonne,monthly,1989-03-01,1989-03-31,253438
Producer Deliveries,Canola,Alberta,,tonne,monthly,1989-04-01,1989-04-30,115737
Producer Deliveries,Canola,Alberta,,tonne,monthly,1989-05-01,1989-05-31,80206
Producer Deliveries,Canola,Alberta,,tonne,monthly,1989-06-01,1989-06-30,126200
Producer Deliveries,Canola,Alberta,,tonne,monthly,1989-07-01,1989-07-31,173516
Producer Deliveries,Canola,Alberta,,tonne,monthly,1989-08-01,1989-08-31,50765
Producer Deliveries,Canola,Alberta,,tonne,monthly,1989-09-01,1989-09-30,221620
Producer Deliveries,Canola,Alberta,,tonne,monthly,1989-10-01,1989-10-31,102136
Producer Deliveries,Canola,Alberta,,tonne,monthly,1989-11-01,1989-11-30,154573
Producer Deliveries,Canola,Alberta,,tonne,monthly,1989-12-01,1989-12-31,97169
Producer Deliveries,Canola,Alberta,,tonne,monthly,1990-01-01,1990-01-31,177469
Producer Deliveries,Canola,Alberta,,tonne,monthly,1990-02-01,1990-02-28,85939
Producer Deliveries,Canola,Alberta,,tonne,monthly,1990-03-01,1990-03-31,127263
Producer Deliveries,Canola,Alberta,,tonne,monthly,1990-04-01,1990-04-30,81445
Producer Deliveries,Canola,Alberta,,tonne,monthly,1990-05-01,1990-05-31,59353
Producer Deliveries,Canola,Alberta,,tonne,monthly,1990-06-01,1990-06-30,52033
Producer Deliveries,Canola,Alberta,,tonne,monthly,1990-07-01,1990-07-31,118349
Producer Deliveries,Canola,Alberta,,tonne,monthly,1990-08-01,1990-08-31,46287
Producer Deliveries,Canola,Alberta,,tonne,monthly,1990-09-01,1990-09-30,232088
Producer Deliveries,Canola,Alberta,,tonne,monthly,1990-10-01,1990-10-31,155582
Producer Deliveries,Canola,Alberta,,tonne,monthly,1990-11-01,1990-11-30,59138
Producer Deliveries,Canola,Alberta,,tonne,monthly,1990-12-01,1990-12-31,62353
Producer Deliveries,Canola,Alberta,,tonne,monthly,1991-01-01,1991-01-31,88791
Producer Deliveries,Canola,Alberta,,tonne,monthly,1991-02-01,1991-02-28,111304
Producer Deliveries,Canola,Alberta,,tonne,monthly,1991-03-01,1991-03-31,139615
Producer Deliveries,Canola,Alberta,,tonne,monthly,1991-04-01,1991-04-30,98041
Producer Deliveries,Canola,Alberta,,tonne,monthly,1991-05-01,1991-05-31,58828
Producer Deliveries,Canola,Alberta,,tonne,monthly,1991-06-01,1991-06-30,73167
Producer Deliveries,Canola,Alberta,,tonne,monthly,1991-07-01,1991-07-31,81440
Producer Deliveries,Canola,Alberta,,tonne,monthly,1991-08-01,1991-08-31,79900
Producer Deliveries,Canola,Alberta,,tonne,monthly,1991-09-01,1991-09-30,194796
Producer Deliveries,Canola,Alberta,,tonne,monthly,1991-10-01,1991-10-31,159689
Producer Deliveries,Canola,Alberta,,tonne,monthly,1991-11-01,1991-11-30,61831
Producer Deliveries,Canola,Alberta,,tonne,monthly,1991-12-01,1991-12-31,154573
Producer Deliveries,Canola,Alberta,,tonne,monthly,1992-01-01,1992-01-31,51079
Producer Deliveries,Canola,Alberta,,tonne,monthly,1992-02-01,1992-02-29,102051
Producer Deliveries,Canola,Alberta,,tonne,monthly,1992-03-01,1992-03-31,185223
Producer Deliveries,Canola,Alberta,,tonne,monthly,1992-04-01,1992-04-30,59648
Producer Deliveries,Canola,Alberta,,tonne,monthly,1992-05-01,1992-05-31,84990
Producer Deliveries,Canola,Alberta,,tonne,monthly,1992-06-01,1992-06-30,95599
Producer Deliveries,Canola,Alberta,,tonne,monthly,1992-07-01,1992-07-31,180060
Producer Deliveries,Canola,Alberta,,tonne,monthly,1992-08-01,1992-08-31,37853
Producer Deliveries,Canola,Alberta,,tonne,monthly,1992-09-01,1992-09-30,305569
Producer Deliveries,Canola,Alberta,,tonne,monthly,1992-10-01,1992-10-31,216850
Producer Deliveries,Canola,Alberta,,tonne,monthly,1992-11-01,1992-11-30,127128
